offense_id,incident_id,attempt_complete_flag,location_id,agency_id,incident_date,incident_hour,cleared_except_id,cleared_except_date,,incident_id,offender_id,age,sex_code,Offense- Offense ID,Offense-Incident ID,Offense- Offense Type ID,Offense-Location ID
95305950,87114257,C,20,20239,9/6/2016 0:00,7,6,,,87114257,98291200,26,M,95305950,87114257,56,20
95307507,87115767,C,20,20239,9/24/2016 0:00,13,6,,,87115767,98292805,18,F,95307507,87115767,56,20
95307595,87116760,C,20,20238,9/22/2016 0:00,12,2,10/10/2016 0:00,,87116760,98292879,23,M,95307595,87116760,56,20
95308059,87117214,C,11,20105,9/26/2016 0:00,7,6,,,87117214,98294367,,U,95308059,87117214,56,11
95310191,87117457,C,20,20237,2/1/2016 0:00,18,6,,,87117457,98293704,15,M,95310191,87117457,56,20
95310992,87119170,C,20,20129,5/18/2016 0:00,12,6,,,87119170,98295510,41,F,95310992,87119170,56,20
95312213,87119362,C,20,20181,4/5/2016 0:00,0,6,,,87119362,98295757,21,M,95312213,87119362,56,20
95313245,87120187,C,20,20264,6/17/2016 0:00,,6,,,87120187,98298512,13,F,95313245,87120187,56,20
95313505,87120383,C,20,20265,7/23/2016 0:00,21,2,10/6/2016 0:00,,87120383,98298768,22,M,95313505,87120383,56,20
95312691,87120787,C,7,20247,10/25/2016 0:00,10,6,,,87120787,98297229,49,M,95312691,87120787,56,7
95313078,87121156,C,18,20129,6/3/2016 0:00,3,6,,,87121156,98297625,,,95313078,87121156,56,18
95314739,87121784,C,20,20105,6/1/2016 0:00,0,6,,,87121784,98299348,,U,95314739,87121784,56,20
95315168,87122987,C,14,20105,10/15/2016 0:00,9,6,,,87122987,98300430,52,M,95315168,87122987,56,14
95316232,87123138,C,10,20271,6/7/2016 0:00,12,6,,,87123138,98299826,,,95316232,87123138,56,10
95315472,87123269,A,20,20276,10/27/2016 0:00,12,2,10/31/2016 0:00,,87123269,98300718,16,M,95315472,87123269,56,20
95316072,87124799,C,20,20271,9/7/2016 0:00,11,6,,,87124799,98302326,30,M,95316072,87124799,56,20
95317556,87125213,C,20,20271,9/21/2016 0:00,14,6,,,87125213,98303065,,,95317556,87125213,56,20
95319254,87126800,C,38,20105,8/1/2016 0:00,8,6,,,87126800,98303783,36,M,95319254,87126800,56,38
95319358,87126876,C,14,20283,10/14/2016 0:00,23,4,10/24/2016 0:00,,87126876,98303853,34,M,95319358,87126876,56,14
95319476,87126972,C,11,20287,4/8/2016 0:00,12,6,,,87126972,98304783,32,M,95319476,87126972,56,11
95321519,87128894,C,20,20129,7/26/2016 0:00,17,6,,,87128894,98306852,,,95321519,87128894,56,20
95321697,87129047,C,20,20297,5/11/2016 0:00,0,6,,,87129047,98307276,53,M,95321697,87129047,56,20
95324277,87129788,C,20,20308,7/6/2016 0:00,0,6,,,87129788,98307892,31,M,95324277,87129788,56,20
95325931,87132206,C,41,20105,10/27/2016 0:00,11,5,10/27/2016 0:00,,87132206,98311483,15,M,95325931,87132206,56,41
95325514,87132670,C,20,20105,10/15/2016 0:00,8,6,,,87132670,98310880,,M,95325514,87132670,56,20
95330578,87135454,C,5,20105,10/27/2016 0:00,11,6,,,87135454,98314905,42,M,95330578,87135454,56,5
95329994,87136034,C,20,20332,9/7/2016 0:00,14,6,,,87136034,98315596,30,M,95329994,87136034,56,20
95330693,87136559,C,20,20331,8/18/2016 0:00,,6,,,87136559,98315368,60,M,95330693,87136559,56,20
95330753,87136606,C,14,20318,9/9/2016 0:00,,6,,,87136606,98316060,69,M,95330753,87136606,56,14
95332387,87137153,C,11,20335,8/31/2016 0:00,,2,10/25/2016 0:00,,87137153,98316033,38,M,95332387,87137153,56,11
,,,,,,,,,,87137153,98316031,27,M,95332387,87137153,56,11
95332711,87137450,C,41,20309,9/20/2016 0:00,13,6,,,87137450,98317012,13,M,95332711,87137450,56,41
95332997,87138731,C,20,20336,10/12/2016 0:00,14,6,,,87138731,98318302,31,M,95332997,87138731,56,20
95334296,87138996,C,20,20336,10/21/2016 0:00,21,6,,,87138996,98318592,,,95334296,87138996,56,20
95335851,87140500,C,41,20309,10/12/2016 0:00,9,2,10/13/2016 0:00,,87140500,98321407,13,M,95335851,87140500,56,41
95335749,87141005,C,13,20344,5/28/2016 0:00,21,6,,,87141005,98320695,38,M,95335749,87141005,56,13
95336952,87141872,C,18,20355,10/6/2016 0:00,,6,,,87141872,98322234,29,M,95336952,87141872,56,18
95338171,87142052,C,13,20309,10/18/2016 0:00,18,4,10/19/2016 0:00,,87142052,98322451,80,M,95338171,87142052,56,13
95337704,87142241,C,20,20356,1/12/2016 0:00,9,6,,,87142241,98322661,14,M,95337704,87142241,56,20
95338500,87142362,C,20,20356,2/10/2016 0:00,8,6,,,87142362,98323338,13,M,95338500,87142362,56,20
95338219,87142724,C,41,20309,1/1/2016 0:00,12,6,,,87142724,98322496,14,M,95338219,87142724,56,41
95338416,87142912,C,20,20356,1/19/2016 0:00,4,6,,,87142912,98323268,37,M,95338416,87142912,56,20
95338946,87143398,C,20,20356,4/30/2016 0:00,1,6,,,87143398,98324294,41,M,95338946,87143398,56,20
95339405,87143417,C,20,20356,5/6/2016 0:00,11,6,,,87143417,98324312,23,M,95339405,87143417,56,20
95338049,87143587,C,25,20354,10/13/2016 0:00,21,6,,,87143587,98323573,21,M,95338049,87143587,56,25
95339190,87143696,C,41,20309,9/5/2016 0:00,8,6,,,87143696,98323720,15,M,95339190,87143696,56,41
95339541,87144013,C,20,20356,5/18/2016 0:00,8,6,,,87144013,98325088,20,M,95339541,87144013,56,20
95340136,87144563,C,20,20344,8/29/2016 0:00,16,6,,,87144563,98324487,,M,95340136,87144563,56,20
95341473,87145862,C,20,20356,7/31/2016 0:00,2,6,,,87145862,98326296,23,M,95341473,87145862,56,20
95342356,87146626,C,20,20356,8/27/2016 0:00,9,6,,,87146626,98327488,18,M,95342356,87146626,56,20
95342463,87146712,C,20,20366,8/20/2016 0:00,16,6,,,87146712,98327600,23,M,95342463,87146712,56,20
95343765,87147986,C,20,20374,4/30/2016 0:00,14,6,,,87147986,98328575,27,M,95343765,87147986,56,20
95344572,87148322,C,20,20373,5/15/2016 0:00,8,6,,,87148322,98328978,20,M,95344572,87148322,56,20
95348470,87151312,C,20,20356,10/14/2016 0:00,3,6,,,87151312,98332849,14,F,95348470,87151312,56,20
95347711,87151659,C,20,20388,9/21/2016 0:00,,6,,,87151659,98333240,71,M,95347711,87151659,56,20
95349595,87152680,C,20,20391,8/14/2016 0:00,11,6,,,87152680,98335125,59,M,95349595,87152680,56,20
95352207,87155583,C,20,20402,9/19/2016 0:00,13,6,,,87155583,98336643,48,M,95352207,87155583,56,20
95353838,87156692,C,41,20400,2/29/2016 0:00,14,2,3/8/2016 0:00,,87156692,98338760,14,M,95353838,87156692,56,41
95354717,87157036,C,13,20406,8/28/2016 0:00,19,6,,,87157036,98340141,,U,95354717,87157036,56,13
95354983,87157274,C,13,20406,9/12/2016 0:00,22,6,,,87157274,98339882,22,M,95354983,87157274,56,13
95358140,87159260,C,13,20406,10/11/2016 0:00,21,6,,,87159260,98342550,22,M,95358140,87159260,56,13
95356888,87159669,C,20,20406,10/8/2016 0:00,21,6,,,87159669,98342307,22,M,95356888,87159669,56,20
95357951,87160172,C,20,20408,10/1/2016 0:00,12,6,,,87160172,98343297,12,M,95357951,87160172,56,20
95358028,87160759,C,20,20420,6/21/2016 0:00,9,6,,,87160759,98343372,,,95358028,87160759,56,20
95360592,87161489,C,25,20421,9/27/2016 0:00,14,6,,,87161489,98344969,,M,95360592,87161489,56,25
95359963,87162027,C,20,20400,10/1/2016 0:00,16,6,,,87162027,98345242,33,M,95359963,87162027,56,20
95362306,87163114,C,11,20416,6/3/2016 0:00,11,6,,,87163114,98346025,22,M,95362306,87163114,56,11
,,,,,,,,,,87163114,98346027,33,M,95362306,87163114,56,11
95361829,87163148,C,20,20129,10/12/2016 0:00,13,6,,,87163148,98347089,43,M,95361829,87163148,56,20
95363416,87164240,C,7,20408,10/9/2016 0:00,13,6,,,87164240,98348144,43,M,95363416,87164240,56,7
95362817,87164601,C,20,20416,5/1/2016 0:00,10,6,,,87164601,98348210,12,M,95362817,87164601,56,20
95364150,87164879,C,40,20416,8/21/2016 0:00,0,6,,,87164879,98349123,18,M,95364150,87164879,56,40
95364324,87165031,C,20,20416,8/28/2016 0:00,20,6,,,87165031,98348717,,,95364324,87165031,56,20
95365204,87165090,C,20,20408,10/12/2016 0:00,17,6,,,87165090,98349379,16,F,95365204,87165090,56,20
95365574,87165389,C,21,20129,10/13/2016 0:00,17,6,,,87165389,98350109,29,M,95365574,87165389,56,21
95365717,87165513,C,41,20424,9/20/2016 0:00,20,6,,,87165513,98350257,9,M,95365717,87165513,56,41
95366051,87167658,C,25,20129,10/13/2016 0:00,23,6,,,87167658,98350588,,,95366051,87167658,56,25
95366558,87168053,C,20,20416,10/9/2016 0:00,11,6,,,87168053,98350976,11,M,95366558,87168053,56,20
95369034,87169466,C,20,20433,10/29/2016 0:00,1,6,,,87169466,98354467,54,M,95369034,87169466,56,20
95370392,87170659,C,20,20429,7/26/2016 0:00,7,2,10/28/2016 0:00,,87170659,98355467,71,M,95370392,87170659,56,20
95371726,87171046,C,20,20408,10/21/2016 0:00,13,6,,,87171046,98356147,10,M,95371726,87171046,56,20
95370375,87171653,C,20,20429,7/27/2016 0:00,20,2,10/28/2016 0:00,,87171653,98354661,71,M,95370375,87171653,56,20
95371566,87172020,C,20,20416,10/28/2016 0:00,13,6,,,87172020,98355835,,,95371566,87172020,56,20
95372664,87172883,C,20,20439,10/17/2016 0:00,22,6,,,87172883,98357690,13,M,95372664,87172883,56,20
95374344,87173471,C,20,20408,10/26/2016 0:00,11,6,,,87173471,98359308,,M,95374344,87173471,56,20
95373696,87173850,C,7,20429,9/10/2016 0:00,14,6,,,87173850,98358133,,U,95373696,87173850,56,7
,,,,,,,,,,87173850,98359104,31,M,95373696,87173850,56,7
95374038,87174170,C,20,20437,1/19/2016 0:00,4,6,,,87174170,98359470,27,M,95374038,87174170,56,20
95375281,87174860,C,13,20453,10/22/2016 0:00,17,6,,,87174860,98359722,22,F,95375281,87174860,56,13
95376667,87175940,C,20,20452,1/16/2016 0:00,9,5,10/20/2016 0:00,,87175940,98361336,15,M,95376667,87175940,56,20
95375953,87176001,C,20,20458,9/1/2016 0:00,0,6,,,87176001,98361410,21,M,95375953,87176001,56,20
95376067,87176094,C,20,20452,5/18/2016 0:00,22,6,,,87176094,98360793,71,M,95376067,87176094,56,20
95378293,87176462,C,32,20458,6/1/2016 0:00,0,6,,,87176462,98361905,21,M,95378293,87176462,56,32
95376787,87176654,C,5,20437,4/21/2016 0:00,14,6,,,87176654,98360684,68,M,95376787,87176654,56,5
95376063,87176753,C,25,20437,7/30/2016 0:00,0,6,,,87176753,98361510,24,M,95376063,87176753,56,25
95377002,87176836,A,16,20429,5/5/2016 0:00,0,6,,,87176836,98360887,46,M,95377002,87176836,56,16
95377426,87177046,C,20,20437,9/16/2016 0:00,0,6,,,87177046,98362137,,M,95377426,87177046,56,20
95377730,87177718,C,20,20429,10/11/2016 0:00,0,6,,,87177718,98362431,15,M,95377730,87177718,56,20
95378869,87178107,C,25,20437,10/10/2016 0:00,23,6,,,87178107,98362746,27,F,95378869,87178107,56,25
,,,,,,,,,,87178107,98362747,45,M,95378869,87178107,56,25
,,,,,,,,,,87178107,98362749,19,M,95378869,87178107,56,25
,,,,,,,,,,87178107,98362748,23,M,95378869,87178107,56,25
95379202,87178173,C,20,20437,5/1/2016 0:00,0,6,,,87178173,98363649,,U,95379202,87178173,56,20
95379247,87178218,C,41,20437,10/10/2016 0:00,8,6,,,87178218,98363702,5,F,95379247,87178218,56,41
95379026,87178308,C,20,20437,10/11/2016 0:00,20,6,,,87178308,98363799,16,F,95379026,87178308,56,20
,,,,,,,,,,87178308,98363800,,M,95379026,87178308,56,20
95379418,87178754,C,41,20437,9/15/2016 0:00,16,6,,,87178754,98363880,17,F,95379418,87178754,56,41
95380905,87179499,C,20,20441,7/8/2016 0:00,1,6,,,87179499,98364771,37,M,95380905,87179499,56,20
95380908,87179500,C,41,20437,10/28/2016 0:00,10,6,,,87179500,98365852,14,M,95380908,87179500,56,41
95380963,87180256,C,41,20429,10/26/2016 0:00,10,2,10/26/2016 0:00,,87180256,98365921,14,M,95380963,87180256,56,41
95382330,87180866,C,20,20456,7/18/2016 0:00,21,6,,,87180866,98367182,57,M,95382330,87180866,56,20
95382903,87181370,C,25,20469,9/26/2016 0:00,0,6,,,87181370,98368049,19,M,95382903,87181370,56,25
95385215,87184010,C,21,20471,10/7/2016 0:00,12,6,,,87184010,98368823,26,F,95385215,87184010,56,21
95387580,87185239,C,20,20466,6/25/2016 0:00,14,6,,,87185239,98372238,64,M,95387580,87185239,56,20
95389180,87186782,C,20,20460,3/24/2016 0:00,19,6,,,87186782,98372887,53,M,95389180,87186782,56,20
95389534,87187119,C,20,20473,10/8/2016 0:00,13,6,,,87187119,98374258,8,M,95389534,87187119,56,20
,,,,,,,,,,87187119,98374255,13,F,95389534,87187119,56,20
95388624,87187259,C,41,20473,10/11/2016 0:00,0,2,10/18/2016 0:00,,87187259,98374405,17,M,95388624,87187259,56,41
95389517,87187725,C,20,20473,9/28/2016 0:00,18,2,10/28/2016 0:00,,87187725,98374232,6,M,95389517,87187725,56,20
95392812,87191217,C,20,20129,10/29/2016 0:00,9,6,,,87191217,98377623,29,M,95392812,87191217,56,20
95396204,87192406,C,20,20441,1/21/2016 0:00,15,4,3/31/2016 0:00,,87192406,98381105,86,M,95396204,87192406,56,20
95393782,87192573,C,20,20460,7/27/2016 0:00,1,6,,,87192573,98378670,45,M,95393782,87192573,56,20
95394378,87192747,C,18,20129,10/30/2016 0:00,20,6,,,87192747,98378771,36,M,95394378,87192747,56,18
95395531,87193708,C,40,20481,9/8/2016 0:00,23,4,9/16/2016 0:00,,87193708,98380450,18,M,95395531,87193708,56,40
95396787,87194049,C,20,20441,7/10/2016 0:00,0,6,,,87194049,98381706,22,M,95396787,87194049,56,20
95396882,87194132,C,46,20482,10/17/2016 0:00,9,6,,,87194132,98380729,34,M,95396882,87194132,56,46
95396924,87194170,C,46,20482,10/19/2016 0:00,14,6,,,87194170,98380754,41,M,95396924,87194170,56,46
95395965,87194350,C,20,20460,9/2/2016 0:00,2,6,,,87194350,98380903,21,M,95395965,87194350,56,20
95396596,87194587,C,20,20441,6/12/2016 0:00,20,2,10/5/2016 0:00,,87194587,98381495,15,M,95396596,87194587,56,20
,,,,,,,,,,87194587,98381494,15,M,95396596,87194587,56,20
95395741,87194693,C,20,20482,10/5/2016 0:00,2,6,,,87194693,98381697,18,M,95395741,87194693,56,20
95396796,87194696,A,20,20441,7/7/2016 0:00,0,6,,,87194696,98381713,20,M,95396796,87194696,56,20
95397013,87194838,C,20,20486,2/20/2016 0:00,1,6,,,87194838,98380814,22,M,95397013,87194838,56,20
95395946,87194884,C,20,20441,7/1/2016 0:00,9,6,,,87194884,98382051,22,M,95395946,87194884,56,20
95398331,87195185,C,20,20460,9/11/2016 0:00,4,6,,,87195185,98382575,22,M,95398331,87195185,56,20
95397652,87195883,C,4,20460,9/9/2016 0:00,22,2,10/17/2016 0:00,,87195883,98382637,31,M,95397652,87195883,56,4
95398726,87196533,C,18,20460,9/24/2016 0:00,10,6,,,87196533,98383643,23,M,95398726,87196533,56,18
95402480,87198505,C,20,20460,10/3/2016 0:00,8,6,,,87198505,98386514,11,M,95402480,87198505,56,20
95403776,87201242,C,8,20460,10/9/2016 0:00,9,6,,,87201242,98388534,47,M,95403776,87201242,56,8
95404693,87201546,C,20,20460,10/9/2016 0:00,16,4,10/13/2016 0:00,,87201546,98388750,44,M,95404693,87201546,56,20
95412825,87208098,C,20,20475,7/24/2016 0:00,10,6,,,87208098,98396866,35,M,95412825,87208098,56,20
95412043,87209014,C,20,20460,10/18/2016 0:00,22,4,10/31/2016 0:00,,87209014,98397879,33,M,95412043,87209014,56,20
95413760,87209926,C,20,20460,10/14/2016 0:00,8,6,,,87209926,98399344,,,95413760,87209926,56,20
95415974,87212008,C,8,20475,8/23/2016 0:00,11,6,,,87212008,98401398,29,M,95415974,87212008,56,8
95421614,87216406,C,20,20460,10/29/2016 0:00,3,6,,,87216406,98406927,51,M,95421614,87216406,56,20
95421894,87217646,C,41,20475,9/9/2016 0:00,20,4,10/31/2016 0:00,,87217646,98408220,13,M,95421894,87217646,56,41
95430391,87224206,C,20,20475,9/20/2016 0:00,12,6,,,87224206,98415954,62,M,95430391,87224206,56,20
95430606,87224909,C,4,20475,10/2/2016 0:00,11,6,,,87224909,98417199,24,M,95430606,87224909,56,4
95439576,87232195,C,46,20475,9/22/2016 0:00,12,6,,,87232195,98424822,55,M,95439576,87232195,56,46
95439674,87232280,C,20,20475,7/20/2016 0:00,22,6,,,87232280,98424930,15,M,95439674,87232280,56,20
95772952,87529349,C,14,20067,10/24/2016 0:00,,6,,,87529349,98770109,27,M,95772952,87529349,56,14
95773930,87529370,C,20,20051,5/11/2016 0:00,18,2,11/30/2016 0:00,,87529370,98769221,16,M,95773930,87529370,56,20
95774052,87529491,C,25,20051,6/23/2016 0:00,11,6,,,87529491,98770256,,M,95774052,87529491,56,25
95772700,87529786,C,20,20056,9/1/2016 0:00,,2,10/3/2016 0:00,,87529786,98768808,48,M,95772700,87529786,56,20
95773935,87530046,C,20,20051,4/30/2016 0:00,0,4,11/8/2016 0:00,,87530046,98770136,36,M,95773935,87530046,56,20
95774114,87530152,C,18,20051,6/29/2016 0:00,0,6,,,87530152,98769367,,U,95774114,87530152,56,18
95775152,87530225,C,21,20051,5/1/2016 0:00,12,6,,,87530225,98770360,31,M,95775152,87530225,56,21
95775175,87530246,C,20,20051,8/1/2016 0:00,0,6,,,87530246,98770381,,U,95775175,87530246,56,20
95775359,87530788,C,25,20051,9/3/2016 0:00,8,6,,,87530788,98770558,23,M,95775359,87530788,56,25
95776519,87532043,C,20,20085,8/8/2016 0:00,14,6,,,87532043,98771803,52,M,95776519,87532043,56,20
95777289,87532306,C,20,20088,4/26/2016 0:00,12,6,,,87532306,98772547,10,M,95777289,87532306,56,20
95776866,87532321,C,20,20088,5/26/2016 0:00,15,6,,,87532321,98773149,16,M,95776866,87532321,56,20
95777384,87532385,C,20,20068,11/5/2016 0:00,15,6,,,87532385,98772637,14,M,95777384,87532385,56,20
95777960,87533899,C,20,20051,11/7/2016 0:00,10,6,,,87533899,98774195,,U,95777960,87533899,56,20
95779217,87534120,C,20,20094,4/17/2016 0:00,15,6,,,87534120,98774419,56,M,95779217,87534120,56,20
95781761,87537455,A,10,20113,8/1/2016 0:00,1,6,,,87537455,98776917,,U,95781761,87537455,56,10
95784184,87537974,C,41,20112,11/17/2016 0:00,9,4,11/21/2016 0:00,,87537974,98778540,14,M,95784184,87537974,56,41
95783342,87538974,C,4,20130,2/21/2016 0:00,17,6,,,87538974,98778647,28,M,95783342,87538974,56,4
95784022,87539878,C,20,20142,11/6/2016 0:00,0,6,,,87539878,98781204,52,M,95784022,87539878,56,20
95785285,87539939,C,20,20142,11/7/2016 0:00,16,6,,,87539939,98781259,6,F,95785285,87539939,56,20
95787148,87541672,C,10,20135,11/7/2016 0:00,16,6,,,87541672,98782555,,,95787148,87541672,56,10
95787839,87542684,C,20,20148,5/29/2016 0:00,18,6,,,87542684,98784269,50,M,95787839,87542684,56,20
95787893,87542742,C,21,20148,7/2/2016 0:00,20,6,,,87542742,98783591,40,M,95787893,87542742,56,21
95788560,87542919,C,20,20144,6/1/2016 0:00,17,6,,,87542919,98783804,32,M,95788560,87542919,56,20
95789347,87543707,C,20,20162,9/15/2016 0:00,22,6,,,87543707,98784781,38,M,95789347,87543707,56,20
95790863,87545059,C,41,20148,11/10/2016 0:00,10,6,,,87545059,98787136,5,M,95790863,87545059,56,41
95790991,87545194,A,20,20105,7/21/2016 0:00,0,6,,,87545194,98788268,28,M,95790991,87545194,56,20
95791362,87545648,C,18,20105,7/5/2016 0:00,20,6,,,87545648,98786878,50,F,95791362,87545648,56,18
95792641,87546774,C,1,20174,11/3/2016 0:00,15,6,,,87546774,98787923,12,M,95792641,87546774,56,1
95793496,87547660,C,20,20144,11/9/2016 0:00,8,6,,,87547660,98788032,19,M,95793496,87547660,56,20
95797033,87550892,C,20,20185,7/9/2016 0:00,15,6,,,87550892,98793771,18,M,95797033,87550892,56,20
95798278,87551120,C,20,20196,11/11/2016 0:00,15,6,,,87551120,98794043,74,M,95798278,87551120,56,20
95798503,87552143,C,15,20105,9/11/2016 0:00,0,6,,,87552143,98795296,18,M,95798503,87552143,56,15
95801331,87553335,C,41,20105,10/11/2016 0:00,11,6,,,87553335,98796699,14,M,95801331,87553335,56,41
95800000,87553751,C,41,20194,11/1/2016 0:00,13,2,11/2/2016 0:00,,87553751,98796370,15,F,95800000,87553751,56,41
95800030,87553781,C,20,20194,8/1/2016 0:00,0,6,,,87553781,98796402,56,F,95800030,87553781,56,20
95803396,87555352,C,20,20105,10/19/2016 0:00,18,6,,,87555352,98798810,43,M,95803396,87555352,56,20
95805754,87558119,C,46,20212,4/4/2016 0:00,10,6,,,87558119,98803194,34,M,95805754,87558119,56,46
95805768,87559018,C,46,20212,5/11/2016 0:00,17,6,,,87559018,98803208,34,M,95805768,87559018,56,46
95805771,87559032,C,46,20212,7/9/2016 0:00,10,6,,,87559032,98803210,34,M,95805771,87559032,56,46
95807911,87561005,C,20,20211,8/21/2016 0:00,17,6,,,87561005,98804945,15,M,95807911,87561005,56,20
95810331,87561785,C,20,20239,5/1/2016 0:00,0,6,,,87561785,98805910,25,M,95810331,87561785,56,20
95809677,87562531,C,7,20239,11/11/2016 0:00,15,6,,,87562531,98805940,32,M,95809677,87562531,56,7
95810403,87562569,C,20,20237,7/20/2016 0:00,0,6,,,87562569,98806784,39,M,95810403,87562569,56,20
95813003,87565021,C,20,20247,10/18/2016 0:00,10,6,,,87565021,98810672,,M,95813003,87565021,56,20
95813027,87565049,C,20,20247,10/28/2016 0:00,14,6,,,87565049,98810702,46,M,95813027,87565049,56,20
95813039,87565060,C,20,20247,10/30/2016 0:00,14,6,,,87565060,98809959,22,M,95813039,87565060,56,20
95814078,87565244,C,46,20247,11/17/2016 0:00,9,6,,,87565244,98811230,9,M,95814078,87565244,56,46
95814341,87566083,C,20,20105,11/1/2016 0:00,22,6,,,87566083,98811042,25,M,95814341,87566083,56,20
95815635,87566630,C,20,20257,11/6/2016 0:00,14,6,,,87566630,98812385,37,F,95815635,87566630,56,20
95814723,87566670,C,20,20256,11/24/2016 0:00,9,6,,,87566670,98812436,,,95814723,87566670,56,20
95814727,87566675,C,20,20253,8/5/2016 0:00,2,6,,,87566675,98812438,70,M,95814727,87566675,56,20
95816182,87567082,C,20,20260,2/19/2016 0:00,15,1,9/23/2016 0:00,,87567082,98813347,33,M,95816182,87567082,56,20
95817319,87567200,C,25,20263,8/15/2016 0:00,0,2,11/17/2016 0:00,,87567200,98813500,16,M,95817319,87567200,56,25
95814863,87567560,C,20,20105,11/4/2016 0:00,10,6,,,87567560,98812568,,M,95814863,87567560,56,20
95815049,87567767,C,20,20105,11/4/2016 0:00,18,6,,,87567767,98812781,16,M,95815049,87567767,56,20
95817495,87568173,C,20,20260,9/6/2016 0:00,14,6,,,87568173,98814205,,,95817495,87568173,56,20
95817544,87568219,C,20,20105,11/5/2016 0:00,14,6,,,87568219,98813710,,M,95817544,87568219,56,20
95817784,87568437,C,20,20264,11/18/2016 0:00,11,6,,,87568437,98814519,,,95817784,87568437,56,20
95821299,87571170,C,20,20129,7/7/2016 0:00,0,6,,,87571170,98818168,14,M,95821299,87571170,56,20
95820952,87571338,C,20,20271,9/18/2016 0:00,9,6,,,87571338,98819188,60,M,95820952,87571338,56,20
95821350,87572035,C,20,20271,8/20/2016 0:00,16,6,,,87572035,98818211,,,95821350,87572035,56,20
95821804,87572440,C,41,20105,11/10/2016 0:00,10,4,11/15/2016 0:00,,87572440,98818663,16,M,95821804,87572440,56,41
95822550,87572896,C,20,20271,11/11/2016 0:00,14,6,,,87572896,98819844,,U,95822550,87572896,56,20
95822647,87572987,C,20,20271,11/16/2016 0:00,9,6,,,87572987,98819948,13,M,95822647,87572987,56,20
95822651,87572992,C,20,20105,11/10/2016 0:00,18,6,,,87572992,98818942,29,M,95822651,87572992,56,20
95822799,87573127,C,20,20271,11/18/2016 0:00,10,6,,,87573127,98821083,71,M,95822799,87573127,56,20
95822932,87573848,C,20,20271,11/21/2016 0:00,0,6,,,87573848,98820242,,,95822932,87573848,56,20
95824720,87574375,C,20,20105,11/4/2016 0:00,7,6,,,87574375,98822063,,F,95824720,87574375,56,20
95823963,87575046,C,20,20105,4/1/2016 0:00,8,6,,,87575046,98821879,,U,95823963,87575046,56,20
95825205,87575634,C,13,20287,6/24/2016 0:00,20,6,,,87575634,98823146,,U,95825205,87575634,56,13
95826953,87577058,C,20,20297,1/28/2016 0:00,0,6,,,87577058,98824359,45,M,95826953,87577058,56,20
95828870,87578148,C,1,20287,11/10/2016 0:00,13,2,11/28/2016 0:00,,87578148,98825867,,U,95828870,87578148,56,1
,,,,,,,,,,87578148,98825868,9,M,95828870,87578148,56,1
95828550,87578881,C,20,20289,2/28/2016 0:00,0,2,8/17/2016 0:00,,87578881,98825521,10,F,95828550,87578881,56,20
95827995,87578981,C,5,20129,8/9/2016 0:00,17,6,,,87578981,98826415,27,M,95827995,87578981,56,5
95830400,87579831,C,20,20289,8/4/2016 0:00,20,6,,,87579831,98827421,21,M,95830400,87579831,56,20
95830034,87579900,C,20,20308,1/1/2016 0:00,0,6,,,87579900,98827480,47,M,95830034,87579900,56,20
95830424,87580658,C,20,20289,2/1/2016 0:00,0,2,8/10/2016 0:00,,87580658,98828408,14,M,95830424,87580658,56,20
95830450,87580679,C,20,20308,6/1/2016 0:00,0,6,,,87580679,98827465,27,M,95830450,87580679,56,20
95835355,87583993,C,20,20129,8/28/2016 0:00,21,6,,,87583993,98832654,,,95835355,87583993,56,20
95836081,87585599,C,20,20181,11/1/2016 0:00,20,6,,,87585599,98834240,19,M,95836081,87585599,56,20
95836522,87586002,C,20,20318,9/21/2016 0:00,,2,11/22/2016 0:00,,87586002,98834674,31,M,95836522,87586002,56,20
95837070,87586897,C,20,20327,8/18/2016 0:00,,6,,,87586897,98836255,61,M,95837070,87586897,56,20
95838391,87587150,C,20,20327,10/31/2016 0:00,,6,,,87587150,98835896,34,M,95838391,87587150,56,20
95840251,87588505,C,18,20105,11/21/2016 0:00,20,6,,,87588505,98837829,22,M,95840251,87588505,56,18
95840256,87588512,C,20,20332,10/16/2016 0:00,19,6,,,87588512,98838207,,M,95840256,87588512,56,20
95839763,87588523,C,20,20309,11/26/2016 0:00,20,6,,,87588523,98836984,32,M,95839763,87588523,56,20
95840085,87588829,C,41,20336,10/28/2016 0:00,8,6,,,87588829,98838308,13,M,95840085,87588829,56,41
95843227,87590863,A,20,20354,11/1/2016 0:00,23,6,,,87590863,98840518,20,M,95843227,87590863,56,20
95843279,87590913,C,20,20354,11/2/2016 0:00,11,6,,,87590913,98840570,29,M,95843279,87590913,56,20
95842697,87591785,C,14,20354,11/2/2016 0:00,0,6,,,87591785,98841281,26,M,95842697,87591785,56,14
95846117,87593069,C,25,20354,11/15/2016 0:00,21,6,,,87593069,98842900,28,M,95846117,87593069,56,25
95845668,87593155,C,20,20356,5/23/2016 0:00,10,6,,,87593155,98843002,27,M,95845668,87593155,56,20
95846271,87593196,A,11,20354,11/17/2016 0:00,21,6,,,87593196,98843893,26,M,95846271,87593196,56,11
95846026,87593466,C,21,20354,11/22/2016 0:00,15,6,,,87593466,98844379,,M,95846026,87593466,56,21
95845634,87594083,C,20,20354,11/16/2016 0:00,14,6,,,87594083,98842958,16,M,95845634,87594083,56,20
